nom_humed,region,comuna,tipo,poly_area,shape_area,cod_humed,FID,cut_reg,anomaly_pct,z_score,recent_mm,clim_mean_mm
Embalses Quintay 2,Valparaíso,Casablanca,Humedal asociado a límite urbano,2.89241579617,28945.1914305,HUR-05-71,56186,05,345.6,4.9,214.8,48.2
Embalses Quintay 1,Valparaíso,Casablanca,Humedal asociado a límite urbano,1.78053449426,17818.4634764,HUR-05-72,56187,05,345.6,4.9,214.8,48.2
Embalse sector Las Tablas,Valparaíso,Valparaíso,Humedal asociado a límite urbano,0.918758071254,9193.10300503,HUR-05-73,56188,05,446.0,6.43,240.8,44.1
Embalse 1 Calle Larga,Valparaíso,Calle Larga,Humedal asociado a límite urbano,1.68463623862,16842.7053535,HUR-05-74,56189,05,222.4,2.63,153.5,47.61
Embalse La Invernada,Valparaíso,Valparaíso,Humedal asociado a límite urbano,1.1778617748,11785.065853,HUR-05-82,56190,05,496.7,7.15,260.1,43.59
Embalse 3 San Esteban.,Valparaíso,San Esteban,Humedal asociado a límite urbano,0.10056085065,1005.3501013,HUR-05-83,56191,05,169.3,1.83,127.4,47.31
Embalse 4 San Esteban.,Valparaíso,San Esteban,Humedal no asociado a límite urbano,0.416498054884,4163.91446363,HUR-05-84,56192,05,169.3,1.83,127.4,47.31
Embalse 6 San Esteban.,Valparaíso,San Esteban,Humedal asociado a límite urbano,0.0498076679436,497.950991726,HUR-05-86,56193,05,216.6,2.34,149.8,47.31
Embalse 19 Rinconada,Valparaíso,Rinconada,Humedal no asociado a límite urbano,1.02276202811,10225.8522964,HUR-05-89,56194,05,222.4,2.63,153.5,47.61
Piscina 3,Valparaíso,Puchuncaví,Humedal no asociado a límite urbano,0.202085924459,2021.95342442,HUR-05-94,56195,05,319.4,4.28,170.1,40.56
Piscina 2,Valparaíso,Quintero,Humedal no asociado a límite urbano,0.231525625457,2316.50572351,HUR-05-95,56196,05,319.4,4.28,170.1,40.56
Piscina 1,Valparaíso,Quintero,Humedal no asociado a límite urbano,0.403990044778,4042.05618507,HUR-05-96,56197,05,319.4,4.28,170.1,40.56
Quebrada Las Tinajas,Valparaíso,Algarrobo,Humedal asociado a límite urbano,1.31769143191,13186.5083821,HUR-05-99,56198,05,201.0,2.87,147.6,49.04
Laguna Sausalito,Valparaíso,Viña del Mar,Humedal asociado a límite urbano,9.02599849886,90312.7496123,HUR-05-33,56291,05,342.5,4.91,180.5,40.79
Laguna El Peral,Valparaíso,El Tabo,Humedal asociado a límite urbano,21.8066146666,218207.061505,HUR-05-48,56292,05,188.7,2.73,142.9,49.5
Embalse Quebrada El Tranque,Valparaíso,San Antonio,Humedal no asociado a límite urbano,11.3540377941,113608.963987,HUR-05-55,56293,05,227.5,3.3,154.1,47.06
Lago Peñuelas,Valparaíso,Valparaíso,Humedal no asociado a límite urbano,484.100456616,4843764.51435,HUR-05-76,56294,05,446.0,6.43,240.8,44.1
Humedal sector Fundo Los Arrayanes,Valparaíso,Olmué,Humedal no asociado a límite urbano,1.15345085034,11537.3192213,HPU-05-15,56299,05,307.2,4.11,191.2,46.95
Esteros Catapilco - La Canela,Valparaíso,Puchuncaví,Humedal asociado a límite urbano,0.097682396478,977.283913871,HUR-05-05,56319,05,473.7,5.71,184.0,32.07
Esteros Catapilco - La Canela,Valparaíso,Puchuncaví,Humedal asociado a límite urbano,4.47747897614,44796.2736172,HUR-05-05,56320,05,473.7,5.71,184.0,32.07
Esteros Catapilco - La Canela,Valparaíso,Zapallar,Humedal asociado a límite urbano,6.11237623067,61152.3679945,HUR-05-05,56321,05,473.7,5.71,184.0,32.07
Esteros Catapilco - La Canela,Valparaíso,Zapallar,Humedal asociado a límite urbano,0.573344995077,5736.20253685,HUR-05-05,56322,05,473.7,5.71,184.0,32.07
Embalse,Valparaíso,Rinconada,Humedal no asociado a límite urbano,1.24768922881,12474.8282063,HUR-05-07,56323,05,194.4,2.34,143.1,48.6
Embalse 2 Calle Larga.,Valparaíso,Calle Larga,Humedal no asociado a límite urbano,0.702386621057,7022.28450455,HUR-05-11,56324,05,222.4,2.63,153.5,47.61
Sector Quintay N°3,Valparaíso,Casablanca,Humedal asociado a límite urbano,0.578600312233,5790.2984599,HUR-05-131,56325,05,345.6,4.9,214.8,48.2
Embalse 17 Rinconada,Valparaíso,Rinconada,Humedal no asociado a límite urbano,0.368538903705,3684.67465393,HUR-05-137,56326,05,222.4,2.63,153.5,47.61
Embalse 14 Rinconada,Valparaíso,Rinconada,Humedal no asociado a límite urbano,0.971600921922,9714.16688248,HUR-05-138,56327,05,222.4,2.63,153.5,47.61
Embalse 15 Rinconada,Valparaíso,Rinconada,Humedal no asociado a límite urbano,1.0767829224,10765.7244524,HUR-05-139,56328,05,222.4,2.63,153.5,47.61
Estero Cartagena,Valparaíso,Cartagena,Humedal asociado a límite urbano,7.86580560192,78708.3932747,HUR-05-28,56329,05,266.8,3.8,170.3,46.43
Humedal sector Av. El Rincón,Valparaíso,Villa Alemana,Humedal asociado a límite urbano,2.05245329543,20532.09904,HUR-05-44,56330,05,380.7,5.35,199.0,41.4
Humedales Sector Tunquen,Valparaíso,Algarrobo,Humedal no asociado a límite urbano,0.221161214508,2213.16684675,HUR-05-64,56331,05,311.9,4.42,199.3,48.38
Humedales Sector Tunquen,Valparaíso,Algarrobo,Humedal no asociado a límite urbano,1.69481459902,16960.0984749,HUR-05-64,56332,05,311.9,4.42,199.3,48.38
Embalse Casablanca 2,Valparaíso,Casablanca,Humedal asociado a límite urbano,1.54162176337,15423.2340599,HUR-05-66,56333,05,430.2,6.28,217.6,41.04
Embalses Quintay 3,Valparaíso,Casablanca,Humedal asociado a límite urbano,0.708371256729,7088.87646396,HUR-05-68,56334,05,345.6,4.9,214.8,48.2
Laguna artificial Bahía,Valparaíso,Algarrobo,Humedal asociado a límite urbano,1.55679306928,15578.7749684,HUR-05-70,56335,05,201.0,2.87,147.6,49.04
Humedal Sector Esteros de la Laja,Valparaíso,Concón,Humedal asociado a límite urbano,2.3128934483,23140.3177076,HUR-05-87,56336,05,416.7,5.9,204.2,39.52
Embalse 1 San Felipe,Valparaíso,San Felipe,Humedal asociado a límite urbano,3.07345969698,30730.3558441,HUR-05-88,56337,05,278.2,3.35,183.8,48.6
Humedales Sector Los Maitenes,Valparaíso,Puchuncaví,Humedal no asociado a límite urbano,4.99355759269,49959.4429962,HPU-05-02,56515,05,415.5,5.19,187.7,36.41
Embalse 3 Catemu,Valparaíso,Catemu,Humedal no asociado a límite urbano,2.9597913003,29598.4680936,HPU-05-10,56516,05,361.0,4.27,231.4,50.2
Tranque Antiguo,Valparaíso,Catemu,Humedal no asociado a límite urbano,6.2941503749,62942.4756116,HPU-05-19,56517,05,361.0,4.27,231.4,50.2
Tranque Antiguo,Valparaíso,Catemu,Humedal no asociado a límite urbano,0.0177309897433,177.311328563,HPU-05-19,56518,05,361.0,4.27,231.4,50.2
Estero Puchuncavi - Campiche,Valparaíso,Puchuncaví,Humedal asociado a límite urbano,211.521981033,2116308.20577,HUR-05-06,56524,05,415.5,5.19,187.7,36.41
